gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,curcdq,datacqtr,datafqtr,cogsq,costat
006829,2015-07-31,2015,2,INDL,C,D,STD,LOW,USD,2015Q2,2015Q2,11369.0000,A
006829,2015-10-31,2015,3,INDL,C,D,STD,LOW,USD,2015Q3,2015Q3,9370.0000,A
006829,2016-01-31,2015,4,INDL,C,D,STD,LOW,USD,2015Q4,2015Q4,8648.0000,A
006829,2016-04-30,2016,1,INDL,C,D,STD,LOW,USD,2016Q1,2016Q1,9897.0000,A
006829,2016-07-31,2016,2,INDL,C,D,STD,LOW,USD,2016Q2,2016Q2,11971.0000,A
006829,2016-10-31,2016,3,INDL,C,D,STD,LOW,USD,2016Q3,2016Q3,10333.0000,A
006829,2017-01-31,2016,4,INDL,C,D,STD,LOW,USD,2016Q4,2016Q4,10352.0000,A
006829,2017-04-30,2017,1,INDL,C,D,STD,LOW,USD,2017Q1,2017Q1,11060.0000,A
006829,2017-07-31,2017,2,INDL,C,D,STD,LOW,USD,2017Q2,2017Q2,12825.0000,A
006829,2017-10-31,2017,3,INDL,C,D,STD,LOW,USD,2017Q3,2017Q3,11057.0000,A
006829,2018-01-31,2017,4,INDL,C,D,STD,LOW,USD,2017Q4,2017Q4,10268.0000,A
006829,2018-04-30,2018,1,INDL,C,D,STD,LOW,USD,2018Q1,2018Q1,11593.0000,A
006829,2018-07-31,2018,2,INDL,C,D,STD,LOW,USD,2018Q2,2018Q2,13951.0000,A
006829,2018-10-31,2018,3,INDL,C,D,STD,LOW,USD,2018Q3,2018Q3,12012.0000,A
006829,2019-01-31,2018,4,INDL,C,D,STD,LOW,USD,2018Q4,2018Q4,10710.0000,A
006829,2019-04-30,2019,1,INDL,C,D,STD,LOW,USD,2019Q1,2019Q1,12144.0000,A
006829,2019-07-31,2019,2,INDL,C,D,STD,LOW,USD,2019Q2,2019Q2,14239.0000,A
006829,2019-10-31,2019,3,INDL,C,D,STD,LOW,USD,2019Q3,2019Q3,11732.0000,A
006829,2020-01-31,2019,4,INDL,C,D,STD,LOW,USD,2019Q4,2019Q4,10942.0000,A
006829,2020-04-30,2020,1,INDL,C,D,STD,LOW,USD,2020Q1,2020Q1,13162.0000,A
006829,2020-07-31,2020,2,INDL,C,D,STD,LOW,USD,2020Q2,2020Q2,17999.0000,A
006829,2020-10-31,2020,3,INDL,C,D,STD,LOW,USD,2020Q3,2020Q3,15009.0000,A
006829,2021-01-31,2020,4,INDL,C,D,STD,LOW,USD,2020Q4,2020Q4,13855.0000,A
006829,2021-04-30,2021,1,INDL,C,D,STD,LOW,USD,2021Q1,2021Q1,16292.0000,A
006829,2021-07-31,2021,2,INDL,C,D,STD,LOW,USD,2021Q2,2021Q2,18259.0000,A
006829,2021-10-31,2021,3,INDL,C,D,STD,LOW,USD,2021Q3,2021Q3,15331.0000,A
006829,2022-01-31,2021,4,INDL,C,D,STD,LOW,USD,2021Q4,2021Q4,14312.0000,A
006829,2022-04-30,2022,1,INDL,C,D,STD,LOW,USD,2022Q1,2022Q1,15609.0000,A
006829,2022-07-31,2022,2,INDL,C,D,STD,LOW,USD,2022Q2,2022Q2,18343.0000,A
006829,2022-10-31,2022,3,INDL,C,D,STD,LOW,USD,2022Q3,2022Q3,15662.0000,A
006829,2023-01-31,2022,4,INDL,C,D,STD,LOW,USD,2022Q4,2022Q4,15188.0000,A
006829,2023-04-30,2023,1,INDL,C,D,STD,LOW,USD,2023Q1,2023Q1,14820.0000,A
006829,2023-07-31,2023,2,INDL,C,D,STD,LOW,USD,2023Q2,2023Q2,16558.0000,A
007017,2000-03-31,2000,1,INDL,C,D,STD,MRO,USD,2000Q1,2000Q1,5866.0000,A
007017,2000-06-30,2000,2,INDL,C,D,STD,MRO,USD,2000Q2,2000Q2,6332.0000,A
007017,2000-09-30,2000,3,INDL,C,D,STD,MRO,USD,2000Q3,2000Q3,6935.0000,A
007017,2000-12-31,2000,4,INDL,C,D,STD,MRO,USD,2000Q4,2000Q4,6626.0000,A
007017,2001-03-31,2001,1,INDL,C,D,STD,MRO,USD,2001Q1,2001Q1,6305.0000,A
007017,2001-06-30,2001,2,INDL,C,D,STD,MRO,USD,2001Q2,2001Q2,6291.0000,A
007017,2001-09-30,2001,3,INDL,C,D,STD,MRO,USD,2001Q3,2001Q3,6122.0000,A
007017,2001-12-31,2001,4,INDL,C,D,STD,MRO,USD,2001Q4,2001Q4,4873.0000,A
007017,2002-03-31,2002,1,INDL,C,D,STD,MRO,USD,2002Q1,2002Q1,4825.0000,A
007017,2002-06-30,2002,2,INDL,C,D,STD,MRO,USD,2002Q2,2002Q2,5998.0000,A
007017,2002-09-30,2002,3,INDL,C,D,STD,MRO,USD,2002Q3,2002Q3,6482.0000,A
007017,2002-12-31,2002,4,INDL,C,D,STD,MRO,USD,2002Q4,2002Q4,6519.0000,A
007017,2003-03-31,2003,1,INDL,C,D,STD,MRO,USD,2003Q1,2003Q1,7989.0000,A
007017,2003-06-30,2003,2,INDL,C,D,STD,MRO,USD,2003Q2,2003Q2,7521.0000,A
007017,2003-09-30,2003,3,INDL,C,D,STD,MRO,USD,2003Q3,2003Q3,8007.0000,A
007017,2003-12-31,2003,4,INDL,C,D,STD,MRO,USD,2003Q4,2003Q4,9078.0000,A
007017,2004-03-31,2004,1,INDL,C,D,STD,MRO,USD,2004Q1,2004Q1,8614.0000,A
007017,2004-06-30,2004,2,INDL,C,D,STD,MRO,USD,2004Q2,2004Q2,10010.0000,A
007017,2004-09-30,2004,3,INDL,C,D,STD,MRO,USD,2004Q3,2004Q3,10034.0000,A
007017,2004-12-31,2004,4,INDL,C,D,STD,MRO,USD,2004Q4,2004Q4,11672.0000,A
007017,2005-03-31,2005,1,INDL,C,D,STD,MRO,USD,2005Q1,2005Q1,10648.0000,A
007017,2005-06-30,2005,2,INDL,C,D,STD,MRO,USD,2005Q2,2005Q2,12838.0000,A
007017,2005-09-30,2005,3,INDL,C,D,STD,MRO,USD,2005Q3,2005Q3,13991.0000,A
007017,2005-12-31,2005,4,INDL,C,D,STD,MRO,USD,2005Q4,2005Q4,13236.0000,A
007017,2006-03-31,2006,1,INDL,C,D,STD,MRO,USD,2006Q1,2006Q1,13140.0000,A
007017,2006-06-30,2006,2,INDL,C,D,STD,MRO,USD,2006Q2,2006Q2,13516.0000,A
007017,2006-09-30,2006,3,INDL,C,D,STD,MRO,USD,2006Q3,2006Q3,11635.0000,A
007017,2006-12-31,2006,4,INDL,C,D,STD,MRO,USD,2006Q4,2006Q4,10101.0000,A
007017,2007-03-31,2007,1,INDL,C,D,STD,MRO,USD,2007Q1,2007Q1,9748.0000,A
007017,2007-06-30,2007,2,INDL,C,D,STD,MRO,USD,2007Q2,2007Q2,11986.0000,A
007017,2007-09-30,2007,3,INDL,C,D,STD,MRO,USD,2007Q3,2007Q3,13150.0000,A
007017,2007-12-31,2007,4,INDL,C,D,STD,MRO,USD,2007Q4,2007Q4,15126.0000,A
007017,2008-03-31,2008,1,INDL,C,D,STD,MRO,USD,2008Q1,2008Q1,14677.0000,A
007017,2008-06-30,2008,2,INDL,C,D,STD,MRO,USD,2008Q2,2008Q2,18302.0000,A
007017,2008-09-30,2008,3,INDL,C,D,STD,MRO,USD,2008Q3,2008Q3,17348.0000,A
007017,2008-12-31,2008,4,INDL,C,D,STD,MRO,USD,2008Q4,2008Q4,10547.0000,A
007017,2009-03-31,2009,1,INDL,C,D,STD,MRO,USD,2009Q1,2009Q1,7554.0000,A
007017,2009-06-30,2009,2,INDL,C,D,STD,MRO,USD,2009Q2,2009Q2,9966.0000,A
007017,2009-09-30,2009,3,INDL,C,D,STD,MRO,USD,2009Q3,2009Q3,11194.0000,A
007017,2009-12-31,2009,4,INDL,C,D,STD,MRO,USD,2009Q4,2009Q4,12718.0000,A
007017,2010-03-31,2010,1,INDL,C,D,STD,MRO,USD,2010Q1,2010Q1,1136.0000,A
007017,2010-06-30,2010,2,INDL,C,D,STD,MRO,USD,2010Q2,2010Q2,1317.0000,A
007017,2010-09-30,2010,3,INDL,C,D,STD,MRO,USD,2010Q3,2010Q3,1208.0000,A
007017,2010-12-31,2010,4,INDL,C,D,STD,MRO,USD,2010Q4,2010Q4,1496.0000,A
007017,2011-03-31,2011,1,INDL,C,D,STD,MRO,USD,2011Q1,2011Q1,1518.0000,A
007017,2011-06-30,2011,2,INDL,C,D,STD,MRO,USD,2011Q2,2011Q2,1791.0000,A
007017,2011-09-30,2011,3,INDL,C,D,STD,MRO,USD,2011Q3,2011Q3,1716.0000,A
007017,2011-12-31,2011,4,INDL,C,D,STD,MRO,USD,2011Q4,2011Q4,1680.0000,A
007017,2012-03-31,2012,1,INDL,C,D,STD,MRO,USD,2012Q1,2012Q1,1516.0000,A
007017,2012-06-30,2012,2,INDL,C,D,STD,MRO,USD,2012Q2,2012Q2,1395.0000,A
007017,2012-09-30,2012,3,INDL,C,D,STD,MRO,USD,2012Q3,2012Q3,1393.0000,A
007017,2012-12-31,2012,4,INDL,C,D,STD,MRO,USD,2012Q4,2012Q4,1315.0000,A
007017,2013-03-31,2013,1,INDL,C,D,STD,MRO,USD,2013Q1,2013Q1,1146.0000,A
007017,2013-06-30,2013,2,INDL,C,D,STD,MRO,USD,2013Q2,2013Q2,1209.0000,A
007017,2013-09-30,2013,3,INDL,C,D,STD,MRO,USD,2013Q3,2013Q3,1407.0000,A
007017,2013-12-31,2013,4,INDL,C,D,STD,MRO,USD,2013Q4,2013Q4,1204.0000,A
007017,2014-03-31,2014,1,INDL,C,D,STD,MRO,USD,2014Q1,2014Q1,1271.0000,A
007017,2014-06-30,2014,2,INDL,C,D,STD,MRO,USD,2014Q2,2014Q2,1386.0000,A
007017,2014-09-30,2014,3,INDL,C,D,STD,MRO,USD,2014Q3,2014Q3,1470.0000,A
007017,2014-12-31,2014,4,INDL,C,D,STD,MRO,USD,2014Q4,2014Q4,1190.0000,A
007017,2015-03-31,2015,1,INDL,C,D,STD,MRO,USD,2015Q1,2015Q1,823.0000,A
007017,2015-06-30,2015,2,INDL,C,D,STD,MRO,USD,2015Q2,2015Q2,835.0000,A
007017,2015-09-30,2015,3,INDL,C,D,STD,MRO,USD,2015Q3,2015Q3,966.0000,A
007017,2015-12-31,2015,4,INDL,C,D,STD,MRO,USD,2015Q4,2015Q4,723.0000,A
007017,2016-03-31,2016,1,INDL,C,D,STD,MRO,USD,2016Q1,2016Q1,380.0000,A
007017,2016-06-30,2016,2,INDL,C,D,STD,MRO,USD,2016Q2,2016Q2,382.0000,A
007017,2016-09-30,2016,3,INDL,C,D,STD,MRO,USD,2016Q3,2016Q3,392.0000,A
007017,2016-12-31,2016,4,INDL,C,D,STD,MRO,USD,2016Q4,2016Q4,392.0000,A
007017,2017-03-31,2017,1,INDL,C,D,STD,MRO,USD,2017Q1,2017Q1,319.0000,A
007017,2017-06-30,2017,2,INDL,C,D,STD,MRO,USD,2017Q2,2017Q2,372.0000,A
007017,2017-09-30,2017,3,INDL,C,D,STD,MRO,USD,2017Q3,2017Q3,600.0000,A
007017,2017-12-31,2017,4,INDL,C,D,STD,MRO,USD,2017Q4,2017Q4,436.0000,A
