permno,adate,qdate,public_date,GProf,TICKER
10104,2013-05-31,2013-11-30,2014-02-28,0.373,ORCL
10104,2013-05-31,2013-11-30,2014-03-31,0.373,ORCL
10104,2013-05-31,2014-02-28,2014-04-30,0.369,ORCL
10104,2013-05-31,2014-02-28,2014-05-31,0.369,ORCL
10104,2013-05-31,2014-02-28,2014-06-30,0.369,ORCL
10104,2014-05-31,2014-05-31,2014-07-31,0.350,ORCL
10104,2014-05-31,2014-05-31,2014-08-31,0.350,ORCL
10104,2014-05-31,2014-05-31,2014-09-30,0.350,ORCL
10104,2014-05-31,2014-08-31,2014-10-31,0.353,ORCL
10104,2014-05-31,2014-08-31,2014-11-30,0.353,ORCL
10104,2014-05-31,2014-08-31,2014-12-31,0.353,ORCL
10104,2014-05-31,2014-11-30,2015-01-31,0.343,ORCL
10104,2014-05-31,2014-11-30,2015-02-28,0.343,ORCL
10104,2014-05-31,2014-11-30,2015-03-31,0.343,ORCL
10104,2014-05-31,2015-02-28,2015-04-30,0.331,ORCL
10104,2014-05-31,2015-02-28,2015-05-31,0.331,ORCL
10104,2014-05-31,2015-02-28,2015-06-30,0.331,ORCL
10104,2015-05-31,2015-05-31,2015-07-31,0.283,ORCL
10104,2015-05-31,2015-05-31,2015-08-31,0.283,ORCL
10104,2015-05-31,2015-05-31,2015-09-30,0.283,ORCL
10104,2015-05-31,2015-08-31,2015-10-31,0.298,ORCL
10104,2015-05-31,2015-08-31,2015-11-30,0.298,ORCL
10104,2015-05-31,2015-08-31,2015-12-31,0.298,ORCL
10104,2015-05-31,2015-11-30,2016-01-31,0.288,ORCL
10104,2015-05-31,2015-11-30,2016-02-29,0.288,ORCL
10104,2015-05-31,2015-11-30,2016-03-31,0.288,ORCL
10104,2015-05-31,2016-02-29,2016-04-30,0.282,ORCL
10104,2015-05-31,2016-02-29,2016-05-31,0.282,ORCL
10104,2015-05-31,2016-02-29,2016-06-30,0.282,ORCL
10104,2016-05-31,2016-05-31,2016-07-31,0.271,ORCL
10104,2016-05-31,2016-05-31,2016-08-31,0.271,ORCL
10104,2016-05-31,2016-05-31,2016-09-30,0.271,ORCL
10104,2016-05-31,2016-08-31,2016-10-31,0.275,ORCL
10104,2016-05-31,2016-08-31,2016-11-30,0.275,ORCL
10104,2016-05-31,2016-08-31,2016-12-31,0.275,ORCL
10104,2016-05-31,2016-11-30,2017-01-31,0.266,ORCL
10104,2016-05-31,2016-11-30,2017-02-28,0.266,ORCL
10104,2016-05-31,2016-11-30,2017-03-31,0.266,ORCL
10104,2016-05-31,2017-02-28,2017-04-30,0.256,ORCL
10104,2016-05-31,2017-02-28,2017-05-31,0.256,ORCL
10104,2016-05-31,2017-02-28,2017-06-30,0.256,ORCL
10104,2017-05-31,2017-05-31,2017-07-31,0.232,ORCL
10104,2017-05-31,2017-05-31,2017-08-31,0.232,ORCL
10104,2017-05-31,2017-05-31,2017-09-30,0.232,ORCL
10104,2017-05-31,2017-08-31,2017-10-31,0.245,ORCL
10104,2017-05-31,2017-08-31,2017-11-30,0.245,ORCL
10104,2017-05-31,2017-08-31,2017-12-31,0.245,ORCL
10104,2017-05-31,2017-11-30,2018-01-31,0.241,ORCL
10104,2017-05-31,2017-11-30,2018-02-28,0.241,ORCL
10104,2017-05-31,2017-11-30,2018-03-31,0.241,ORCL
10104,2017-05-31,2018-02-28,2018-04-30,0.238,ORCL
10104,2017-05-31,2018-02-28,2018-05-31,0.238,ORCL
10104,2017-05-31,2018-02-28,2018-06-30,0.238,ORCL
10104,2018-05-31,2018-05-31,2018-07-31,0.240,ORCL
10104,2018-05-31,2018-05-31,2018-08-31,0.240,ORCL
10104,2018-05-31,2018-05-31,2018-09-30,0.240,ORCL
10104,2018-05-31,2018-08-31,2018-10-31,0.240,ORCL
10104,2018-05-31,2018-08-31,2018-11-30,0.240,ORCL
10104,2018-05-31,2018-08-31,2018-12-31,0.240,ORCL
10104,2018-05-31,2018-11-30,2019-01-31,0.249,ORCL
10104,2018-05-31,2018-11-30,2019-02-28,0.249,ORCL
10104,2018-05-31,2018-11-30,2019-03-31,0.249,ORCL
10104,2018-05-31,2019-02-28,2019-04-30,0.263,ORCL
10104,2018-05-31,2019-02-28,2019-05-31,0.263,ORCL
10104,2018-05-31,2019-02-28,2019-06-30,0.263,ORCL
10104,2019-05-31,2019-05-31,2019-07-31,0.301,ORCL
10104,2019-05-31,2019-05-31,2019-08-31,0.301,ORCL
10104,2019-05-31,2019-05-31,2019-09-30,0.301,ORCL
10104,2019-05-31,2019-08-31,2019-10-31,0.296,ORCL
10104,2019-05-31,2019-08-31,2019-11-30,0.296,ORCL
10104,2019-05-31,2019-08-31,2019-12-31,0.296,ORCL
10104,2019-05-31,2019-11-30,2020-01-31,0.311,ORCL
10104,2019-05-31,2019-11-30,2020-02-29,0.311,ORCL
10104,2019-05-31,2019-11-30,2020-03-31,0.311,ORCL
10104,2019-05-31,2020-02-29,2020-04-30,0.323,ORCL
10104,2019-05-31,2020-02-29,2020-05-31,0.323,ORCL
10104,2019-05-31,2020-02-29,2020-06-30,0.323,ORCL
10104,2020-05-31,2020-05-31,2020-07-31,0.282,ORCL
10104,2020-05-31,2020-05-31,2020-08-31,0.282,ORCL
10104,2020-05-31,2020-05-31,2020-09-30,0.282,ORCL
10104,2020-05-31,2020-08-31,2020-10-31,0.309,ORCL
10104,2020-05-31,2020-08-31,2020-11-30,0.309,ORCL
10104,2020-05-31,2020-08-31,2020-12-31,0.309,ORCL
10104,2020-05-31,2020-11-30,2021-01-31,0.304,ORCL
10104,2020-05-31,2020-11-30,2021-02-28,0.304,ORCL
10104,2020-05-31,2020-11-30,2021-03-31,0.304,ORCL
10104,2020-05-31,2021-02-28,2021-04-30,0.293,ORCL
10104,2020-05-31,2021-02-28,2021-05-31,0.293,ORCL
10104,2020-05-31,2021-02-28,2021-06-30,0.293,ORCL
10104,2021-05-31,2021-05-31,2021-07-31,0.261,ORCL
10104,2021-05-31,2021-05-31,2021-08-31,0.261,ORCL
10104,2021-05-31,2021-05-31,2021-09-30,0.261,ORCL
10104,2021-05-31,2021-08-31,2021-10-31,0.285,ORCL
10104,2021-05-31,2021-08-31,2021-11-30,0.285,ORCL
10104,2021-05-31,2021-08-31,2021-12-31,0.285,ORCL
10104,2021-05-31,2021-11-30,2022-01-31,0.291,ORCL
10104,2021-05-31,2021-11-30,2022-02-28,0.291,ORCL
10104,2021-05-31,2021-11-30,2022-03-31,0.291,ORCL
10104,2021-05-31,2022-02-28,2022-04-30,0.299,ORCL
10104,2021-05-31,2022-02-28,2022-05-31,0.299,ORCL
10104,2021-05-31,2022-02-28,2022-06-30,0.299,ORCL
10104,2022-05-31,2022-05-31,2022-07-31,0.325,ORCL
10104,2022-05-31,2022-05-31,2022-08-31,0.325,ORCL
10104,2022-05-31,2022-05-31,2022-09-30,0.325,ORCL
10104,2022-05-31,2022-08-31,2022-10-31,0.320,ORCL
10104,2022-05-31,2022-08-31,2022-11-30,0.320,ORCL
10104,2022-05-31,2022-08-31,2022-12-31,0.320,ORCL
10107,2009-06-30,2009-09-30,2010-01-31,0.636,MSFT
10107,2009-06-30,2009-12-31,2010-02-28,0.637,MSFT
10107,2009-06-30,2009-12-31,2010-03-31,0.637,MSFT
10107,2009-06-30,2009-12-31,2010-04-30,0.637,MSFT
10107,2009-06-30,2010-03-31,2010-05-31,0.617,MSFT
10107,2009-06-30,2010-03-31,2010-06-30,0.617,MSFT
10107,2009-06-30,2010-03-31,2010-07-31,0.617,MSFT
10107,2010-06-30,2010-06-30,2010-08-31,0.611,MSFT
10107,2010-06-30,2010-06-30,2010-09-30,0.611,MSFT
10107,2010-06-30,2010-06-30,2010-10-31,0.611,MSFT
10107,2010-06-30,2010-09-30,2010-11-30,0.647,MSFT
10107,2010-06-30,2010-09-30,2010-12-31,0.647,MSFT
10107,2010-06-30,2010-09-30,2011-01-31,0.647,MSFT
10107,2010-06-30,2010-12-31,2011-02-28,0.626,MSFT
10107,2010-06-30,2010-12-31,2011-03-31,0.626,MSFT
10107,2010-06-30,2010-12-31,2011-04-30,0.626,MSFT
10107,2010-06-30,2011-03-31,2011-05-31,0.610,MSFT
10107,2010-06-30,2011-03-31,2011-06-30,0.610,MSFT
10107,2010-06-30,2011-03-31,2011-07-31,0.610,MSFT
10107,2011-06-30,2011-06-30,2011-08-31,0.523,MSFT
10107,2011-06-30,2011-06-30,2011-09-30,0.523,MSFT
10107,2011-06-30,2011-06-30,2011-10-31,0.523,MSFT
10107,2011-06-30,2011-09-30,2011-11-30,0.566,MSFT
10107,2011-06-30,2011-09-30,2011-12-31,0.566,MSFT
10107,2011-06-30,2011-09-30,2012-01-31,0.566,MSFT
10107,2011-06-30,2011-12-31,2012-02-29,0.540,MSFT
10107,2011-06-30,2011-12-31,2012-03-31,0.540,MSFT
10107,2011-06-30,2011-12-31,2012-04-30,0.540,MSFT
10107,2011-06-30,2012-03-31,2012-05-31,0.527,MSFT
10107,2011-06-30,2012-03-31,2012-06-30,0.527,MSFT
10107,2011-06-30,2012-03-31,2012-07-31,0.527,MSFT
10107,2012-06-30,2012-06-30,2012-08-31,0.486,MSFT
10107,2012-06-30,2012-06-30,2012-09-30,0.486,MSFT
10107,2012-06-30,2012-06-30,2012-10-31,0.486,MSFT
10107,2012-06-30,2012-09-30,2012-11-30,0.485,MSFT
10107,2012-06-30,2012-09-30,2012-12-31,0.485,MSFT
10107,2012-06-30,2012-09-30,2013-01-31,0.485,MSFT
10107,2012-06-30,2012-12-31,2013-02-28,0.476,MSFT
10107,2012-06-30,2012-12-31,2013-03-31,0.476,MSFT
10107,2012-06-30,2012-12-31,2013-04-30,0.476,MSFT
10107,2012-06-30,2013-03-31,2013-05-31,0.480,MSFT
10107,2012-06-30,2013-03-31,2013-06-30,0.480,MSFT
10107,2012-06-30,2013-03-31,2013-07-31,0.480,MSFT
10107,2013-06-30,2013-06-30,2013-08-31,0.428,MSFT
10107,2013-06-30,2013-06-30,2013-09-30,0.428,MSFT
10107,2013-06-30,2013-06-30,2013-10-31,0.428,MSFT
10107,2013-06-30,2013-09-30,2013-11-30,0.461,MSFT
10107,2013-06-30,2013-09-30,2013-12-31,0.461,MSFT
10107,2013-06-30,2013-09-30,2014-01-31,0.461,MSFT
10107,2013-06-30,2013-12-31,2014-02-28,0.446,MSFT
10107,2013-06-30,2013-12-31,2014-03-31,0.446,MSFT
10107,2013-06-30,2013-12-31,2014-04-30,0.446,MSFT
10107,2013-06-30,2014-03-31,2014-05-31,0.422,MSFT
10107,2013-06-30,2014-03-31,2014-06-30,0.422,MSFT
10107,2013-06-30,2014-03-31,2014-07-31,0.422,MSFT
10107,2014-06-30,2014-06-30,2014-08-31,0.370,MSFT
10107,2014-06-30,2014-06-30,2014-09-30,0.370,MSFT
10107,2014-06-30,2014-06-30,2014-10-31,0.370,MSFT
10107,2014-06-30,2014-09-30,2014-11-30,0.409,MSFT
10107,2014-06-30,2014-09-30,2014-12-31,0.409,MSFT
10107,2014-06-30,2014-09-30,2015-01-31,0.409,MSFT
10107,2014-06-30,2014-12-31,2015-02-28,0.398,MSFT
10107,2014-06-30,2014-12-31,2015-03-31,0.398,MSFT
10107,2014-06-30,2014-12-31,2015-04-30,0.398,MSFT
10107,2014-06-30,2015-03-31,2015-05-31,0.389,MSFT
10107,2014-06-30,2015-03-31,2015-06-30,0.389,MSFT
10107,2014-06-30,2015-03-31,2015-07-31,0.389,MSFT
10107,2015-06-30,2015-06-30,2015-08-31,0.374,MSFT
10107,2015-06-30,2015-06-30,2015-09-30,0.374,MSFT
10107,2015-06-30,2015-06-30,2015-10-31,0.374,MSFT
10107,2015-06-30,2015-09-30,2015-11-30,0.370,MSFT
10107,2015-06-30,2015-09-30,2015-12-31,0.370,MSFT
10107,2015-06-30,2015-09-30,2016-01-31,0.370,MSFT
10107,2015-06-30,2015-12-31,2016-02-29,0.354,MSFT
10107,2015-06-30,2015-12-31,2016-03-31,0.354,MSFT
10107,2015-06-30,2015-12-31,2016-04-30,0.354,MSFT
10107,2015-06-30,2016-03-31,2016-05-31,0.342,MSFT
10107,2015-06-30,2016-03-31,2016-06-30,0.342,MSFT
10107,2015-06-30,2016-03-31,2016-07-31,0.342,MSFT
10107,2016-06-30,2016-06-30,2016-08-31,0.302,MSFT
10107,2016-06-30,2016-06-30,2016-09-30,0.302,MSFT
10107,2016-06-30,2016-06-30,2016-10-31,0.302,MSFT
10107,2016-06-30,2016-09-30,2016-11-30,0.315,MSFT
10107,2016-06-30,2016-09-30,2016-12-31,0.315,MSFT
10107,2016-06-30,2016-09-30,2017-01-31,0.315,MSFT
10107,2016-06-30,2016-12-31,2017-02-28,0.310,MSFT
10107,2016-06-30,2016-12-31,2017-03-31,0.310,MSFT
10107,2016-06-30,2016-12-31,2017-04-30,0.310,MSFT
10107,2016-06-30,2017-03-31,2017-05-31,0.309,MSFT
10107,2016-06-30,2017-03-31,2017-06-30,0.309,MSFT
10107,2016-06-30,2017-03-31,2017-07-31,0.309,MSFT
10107,2017-06-30,2017-06-30,2017-08-31,0.263,MSFT
10107,2017-06-30,2017-06-30,2017-09-30,0.263,MSFT
10107,2017-06-30,2017-06-30,2017-10-31,0.263,MSFT
10107,2017-06-30,2017-09-30,2017-11-30,0.315,MSFT
10107,2017-06-30,2017-09-30,2017-12-31,0.315,MSFT
10107,2017-06-30,2017-09-30,2018-01-31,0.315,MSFT
10107,2017-06-30,2017-12-31,2018-02-28,0.314,MSFT
10107,2017-06-30,2017-12-31,2018-03-31,0.314,MSFT
10107,2017-06-30,2017-12-31,2018-04-30,0.314,MSFT
10107,2017-06-30,2018-03-31,2018-05-31,0.318,MSFT
10107,2017-06-30,2018-03-31,2018-06-30,0.318,MSFT
10107,2017-06-30,2018-03-31,2018-07-31,0.318,MSFT
10107,2018-06-30,2018-06-30,2018-08-31,0.316,MSFT
10107,2018-06-30,2018-06-30,2018-09-30,0.316,MSFT
10107,2018-06-30,2018-06-30,2018-10-31,0.316,MSFT
10107,2018-06-30,2018-09-30,2018-11-30,0.336,MSFT
10107,2018-06-30,2018-09-30,2018-12-31,0.336,MSFT
10107,2018-06-30,2018-09-30,2019-01-31,0.336,MSFT
10107,2018-06-30,2018-12-31,2019-02-28,0.346,MSFT
10107,2018-06-30,2018-12-31,2019-03-31,0.346,MSFT
10107,2018-06-30,2018-12-31,2019-04-30,0.346,MSFT
10107,2018-06-30,2019-03-31,2019-05-31,0.351,MSFT
10107,2018-06-30,2019-03-31,2019-06-30,0.351,MSFT
10107,2018-06-30,2019-03-31,2019-07-31,0.351,MSFT
10107,2019-06-30,2019-06-30,2019-08-31,0.330,MSFT
10107,2019-06-30,2019-06-30,2019-09-30,0.330,MSFT
10107,2019-06-30,2019-06-30,2019-10-31,0.330,MSFT
10107,2019-06-30,2019-09-30,2019-11-30,0.361,MSFT
10107,2019-06-30,2019-09-30,2019-12-31,0.361,MSFT
10107,2019-06-30,2019-09-30,2020-01-31,0.361,MSFT
10107,2019-06-30,2019-12-31,2020-02-29,0.370,MSFT
10107,2019-06-30,2019-12-31,2020-03-31,0.370,MSFT
10107,2019-06-30,2019-12-31,2020-04-30,0.370,MSFT
10107,2019-06-30,2020-03-31,2020-05-31,0.377,MSFT
10107,2019-06-30,2020-03-31,2020-06-30,0.377,MSFT
10107,2019-06-30,2020-03-31,2020-07-31,0.377,MSFT
10107,2020-06-30,2020-06-30,2020-08-31,0.363,MSFT
10107,2020-06-30,2020-06-30,2020-09-30,0.363,MSFT
10107,2020-06-30,2020-06-30,2020-10-31,0.363,MSFT
10107,2020-06-30,2020-09-30,2020-11-30,0.386,MSFT
10107,2020-06-30,2020-09-30,2020-12-31,0.386,MSFT
10107,2020-06-30,2020-09-30,2021-01-31,0.386,MSFT
10107,2020-06-30,2020-12-31,2021-02-28,0.392,MSFT
10107,2020-06-30,2020-12-31,2021-03-31,0.392,MSFT
10107,2020-06-30,2020-12-31,2021-04-30,0.392,MSFT
10107,2020-06-30,2021-03-31,2021-05-31,0.399,MSFT
10107,2020-06-30,2021-03-31,2021-06-30,0.399,MSFT
10107,2020-06-30,2021-03-31,2021-07-31,0.399,MSFT
10107,2021-06-30,2021-06-30,2021-08-31,0.380,MSFT
10107,2021-06-30,2021-06-30,2021-09-30,0.380,MSFT
10107,2021-06-30,2021-06-30,2021-10-31,0.380,MSFT
10107,2021-06-30,2021-09-30,2021-11-30,0.417,MSFT
10107,2021-06-30,2021-09-30,2021-12-31,0.417,MSFT
10107,2021-06-30,2021-09-30,2022-01-31,0.417,MSFT
10107,2021-06-30,2021-12-31,2022-02-28,0.425,MSFT
10107,2021-06-30,2021-12-31,2022-03-31,0.425,MSFT
10107,2021-06-30,2021-12-31,2022-04-30,0.425,MSFT
10107,2021-06-30,2022-03-31,2022-05-31,0.432,MSFT
10107,2021-06-30,2022-03-31,2022-06-30,0.432,MSFT
10107,2021-06-30,2022-03-31,2022-07-31,0.432,MSFT
10107,2022-06-30,2022-06-30,2022-08-31,0.412,MSFT
10107,2022-06-30,2022-06-30,2022-09-30,0.412,MSFT
10107,2022-06-30,2022-06-30,2022-10-31,0.412,MSFT
10107,2022-06-30,2022-09-30,2022-11-30,0.433,MSFT
10107,2022-06-30,2022-09-30,2022-12-31,0.433,MSFT
10138,2008-12-31,2009-09-30,2010-01-31,0.226,TROW
10138,2009-12-31,2009-12-31,2010-02-28,0.240,TROW
10138,2009-12-31,2009-12-31,2010-03-31,0.240,TROW
10138,2009-12-31,2009-12-31,2010-04-30,0.240,TROW
10138,2009-12-31,2010-03-31,2010-05-31,0.282,TROW
10138,2009-12-31,2010-03-31,2010-06-30,0.282,TROW
10138,2009-12-31,2010-03-31,2010-07-31,0.282,TROW
10138,2009-12-31,2010-06-30,2010-08-31,0.301,TROW
10138,2009-12-31,2010-06-30,2010-09-30,0.301,TROW
10138,2009-12-31,2010-06-30,2010-10-31,0.301,TROW
10138,2009-12-31,2010-09-30,2010-11-30,0.308,TROW
10138,2009-12-31,2010-09-30,2010-12-31,0.308,TROW
10138,2009-12-31,2010-09-30,2011-01-31,0.308,TROW
10138,2010-12-31,2010-12-31,2011-02-28,0.302,TROW
10138,2010-12-31,2010-12-31,2011-03-31,0.302,TROW
10138,2010-12-31,2010-12-31,2011-04-30,0.302,TROW
10138,2010-12-31,2011-03-31,2011-05-31,0.324,TROW
10138,2010-12-31,2011-03-31,2011-06-30,0.324,TROW
10138,2010-12-31,2011-03-31,2011-07-31,0.324,TROW
10138,2010-12-31,2011-06-30,2011-08-31,0.334,TROW
10138,2010-12-31,2011-06-30,2011-09-30,0.334,TROW
10138,2010-12-31,2011-06-30,2011-10-31,0.334,TROW
10138,2010-12-31,2011-09-30,2011-11-30,0.337,TROW
10138,2010-12-31,2011-09-30,2011-12-31,0.337,TROW
10138,2010-12-31,2011-09-30,2012-01-31,0.337,TROW
10138,2011-12-31,2011-12-31,2012-02-29,0.345,TROW
10138,2011-12-31,2011-12-31,2012-03-31,0.345,TROW
10138,2011-12-31,2011-12-31,2012-04-30,0.345,TROW
10138,2011-12-31,2012-03-31,2012-05-31,0.336,TROW
10138,2011-12-31,2012-03-31,2012-06-30,0.336,TROW
10138,2011-12-31,2012-03-31,2012-07-31,0.336,TROW
10138,2011-12-31,2012-06-30,2012-08-31,0.332,TROW
10138,2011-12-31,2012-06-30,2012-09-30,0.332,TROW
10138,2011-12-31,2012-06-30,2012-10-31,0.332,TROW
10138,2011-12-31,2012-09-30,2012-11-30,0.336,TROW
10138,2011-12-31,2012-09-30,2012-12-31,0.336,TROW
10138,2011-12-31,2012-09-30,2013-01-31,0.336,TROW
10138,2012-12-31,2012-12-31,2013-02-28,0.344,TROW
10138,2012-12-31,2012-12-31,2013-03-31,0.344,TROW
10138,2012-12-31,2012-12-31,2013-04-30,0.344,TROW
10138,2012-12-31,2013-03-31,2013-05-31,0.347,TROW
10138,2012-12-31,2013-03-31,2013-06-30,0.347,TROW
10138,2012-12-31,2013-03-31,2013-07-31,0.347,TROW
10138,2012-12-31,2013-06-30,2013-08-31,0.351,TROW
10138,2012-12-31,2013-06-30,2013-09-30,0.351,TROW
10138,2012-12-31,2013-06-30,2013-10-31,0.351,TROW
10138,2012-12-31,2013-09-30,2013-11-30,0.352,TROW
10138,2012-12-31,2013-09-30,2013-12-31,0.352,TROW
10138,2012-12-31,2013-09-30,2014-01-31,0.352,TROW
10138,2013-12-31,2013-12-31,2014-02-28,0.344,TROW
10138,2013-12-31,2013-12-31,2014-03-31,0.344,TROW
10138,2013-12-31,2013-12-31,2014-04-30,0.344,TROW
10138,2013-12-31,2014-03-31,2014-05-31,0.355,TROW
10138,2013-12-31,2014-03-31,2014-06-30,0.355,TROW
10138,2013-12-31,2014-03-31,2014-07-31,0.355,TROW
10138,2013-12-31,2014-06-30,2014-08-31,0.355,TROW
10138,2013-12-31,2014-06-30,2014-09-30,0.355,TROW
10138,2013-12-31,2014-06-30,2014-10-31,0.355,TROW
10138,2013-12-31,2014-09-30,2014-11-30,0.357,TROW
10138,2013-12-31,2014-09-30,2014-12-31,0.357,TROW
10138,2013-12-31,2014-09-30,2015-01-31,0.357,TROW
10138,2014-12-31,2014-12-31,2015-02-28,0.355,TROW
10138,2014-12-31,2014-12-31,2015-03-31,0.355,TROW
10138,2014-12-31,2014-12-31,2015-04-30,0.355,TROW
10138,2014-12-31,2015-03-31,2015-05-31,0.353,TROW
10138,2014-12-31,2015-03-31,2015-06-30,0.353,TROW
10138,2014-12-31,2015-03-31,2015-07-31,0.353,TROW
10138,2014-12-31,2015-06-30,2015-08-31,0.364,TROW
10138,2014-12-31,2015-06-30,2015-09-30,0.364,TROW
10138,2014-12-31,2015-06-30,2015-10-31,0.364,TROW
10138,2014-12-31,2015-09-30,2015-11-30,0.367,TROW
10138,2014-12-31,2015-09-30,2015-12-31,0.367,TROW
10138,2014-12-31,2015-09-30,2016-01-31,0.367,TROW
10138,2015-12-31,2015-12-31,2016-02-29,0.397,TROW
10138,2015-12-31,2015-12-31,2016-03-31,0.397,TROW
10138,2015-12-31,2015-12-31,2016-04-30,0.397,TROW
10138,2015-12-31,2016-03-31,2016-05-31,0.357,TROW
10138,2015-12-31,2016-03-31,2016-06-30,0.357,TROW
10138,2015-12-31,2016-03-31,2016-07-31,0.357,TROW
10138,2015-12-31,2016-06-30,2016-08-31,0.329,TROW
10138,2015-12-31,2016-06-30,2016-09-30,0.329,TROW
10138,2015-12-31,2016-06-30,2016-10-31,0.329,TROW
10138,2015-12-31,2016-09-30,2016-11-30,0.313,TROW
10138,2015-12-31,2016-09-30,2016-12-31,0.313,TROW
10138,2015-12-31,2016-09-30,2017-01-31,0.313,TROW
10138,2016-12-31,2016-12-31,2017-02-28,0.311,TROW
10138,2016-12-31,2016-12-31,2017-03-31,0.311,TROW
10138,2016-12-31,2016-12-31,2017-04-30,0.311,TROW
10138,2016-12-31,2017-03-31,2017-05-31,0.310,TROW
10138,2016-12-31,2017-03-31,2017-06-30,0.310,TROW
10138,2016-12-31,2017-03-31,2017-07-31,0.310,TROW
10138,2016-12-31,2017-06-30,2017-08-31,0.320,TROW
10138,2016-12-31,2017-06-30,2017-09-30,0.320,TROW
10138,2016-12-31,2017-06-30,2017-10-31,0.320,TROW
10138,2016-12-31,2017-09-30,2017-11-30,0.323,TROW
10138,2016-12-31,2017-09-30,2017-12-31,0.323,TROW
10138,2016-12-31,2017-09-30,2018-01-31,0.323,TROW
10138,2017-12-31,2017-12-31,2018-02-28,0.292,TROW
10138,2017-12-31,2017-12-31,2018-03-31,0.292,TROW
10138,2017-12-31,2017-12-31,2018-04-30,0.292,TROW
10138,2017-12-31,2018-03-31,2018-05-31,0.321,TROW
10138,2017-12-31,2018-03-31,2018-06-30,0.321,TROW
10138,2017-12-31,2018-03-31,2018-07-31,0.321,TROW
10138,2017-12-31,2018-06-30,2018-08-31,0.320,TROW
10138,2017-12-31,2018-06-30,2018-09-30,0.320,TROW
10138,2017-12-31,2018-06-30,2018-10-31,0.320,TROW
10138,2017-12-31,2018-09-30,2018-11-30,0.321,TROW
10138,2017-12-31,2018-09-30,2018-12-31,0.321,TROW
10138,2017-12-31,2018-09-30,2019-01-31,0.321,TROW
10138,2018-12-31,2018-12-31,2019-02-28,0.327,TROW
10138,2018-12-31,2018-12-31,2019-03-31,0.327,TROW
10138,2018-12-31,2018-12-31,2019-04-30,0.327,TROW
10138,2018-12-31,2019-03-31,2019-05-31,0.303,TROW
10138,2018-12-31,2019-03-31,2019-06-30,0.303,TROW
10138,2018-12-31,2019-03-31,2019-07-31,0.303,TROW
10138,2018-12-31,2019-06-30,2019-08-31,0.296,TROW
10138,2018-12-31,2019-06-30,2019-09-30,0.296,TROW
10138,2018-12-31,2019-06-30,2019-10-31,0.296,TROW
10138,2018-12-31,2019-09-30,2019-11-30,0.291,TROW
10138,2018-12-31,2019-09-30,2019-12-31,0.291,TROW
10138,2018-12-31,2019-09-30,2020-01-31,0.291,TROW
10138,2019-12-31,2019-12-31,2020-02-29,0.276,TROW
10138,2019-12-31,2019-12-31,2020-03-31,0.276,TROW
10138,2019-12-31,2019-12-31,2020-04-30,0.276,TROW
10138,2019-12-31,2020-03-31,2020-05-31,0.304,TROW
10138,2019-12-31,2020-03-31,2020-06-30,0.304,TROW
10138,2019-12-31,2020-03-31,2020-07-31,0.304,TROW
10138,2019-12-31,2020-06-30,2020-08-31,0.293,TROW
10138,2019-12-31,2020-06-30,2020-09-30,0.293,TROW
10138,2019-12-31,2020-06-30,2020-10-31,0.293,TROW
10138,2019-12-31,2020-09-30,2020-11-30,0.295,TROW
10138,2019-12-31,2020-09-30,2020-12-31,0.295,TROW
10138,2019-12-31,2020-09-30,2021-01-31,0.295,TROW
10138,2020-12-31,2020-12-31,2021-02-28,0.275,TROW
10138,2020-12-31,2020-12-31,2021-03-31,0.275,TROW
10138,2020-12-31,2020-12-31,2021-04-30,0.275,TROW
10138,2020-12-31,2021-03-31,2021-05-31,0.305,TROW
10138,2020-12-31,2021-03-31,2021-06-30,0.305,TROW
10138,2020-12-31,2021-03-31,2021-07-31,0.305,TROW
10138,2020-12-31,2021-06-30,2021-08-31,0.330,TROW
10138,2020-12-31,2021-06-30,2021-09-30,0.330,TROW
10138,2020-12-31,2021-06-30,2021-10-31,0.330,TROW
10138,2020-12-31,2021-09-30,2021-11-30,0.346,TROW
10138,2020-12-31,2021-09-30,2021-12-31,0.346,TROW
10138,2020-12-31,2021-09-30,2022-01-31,0.346,TROW
10138,2021-12-31,2021-12-31,2022-02-28,0.316,TROW
10138,2021-12-31,2021-12-31,2022-03-31,0.316,TROW
10138,2021-12-31,2021-12-31,2022-04-30,0.316,TROW
10138,2021-12-31,2022-03-31,2022-05-31,0.329,TROW
10138,2021-12-31,2022-03-31,2022-06-30,0.329,TROW
10138,2021-12-31,2022-03-31,2022-07-31,0.329,TROW
10138,2021-12-31,2022-06-30,2022-08-31,0.296,TROW
10138,2021-12-31,2022-06-30,2022-09-30,0.296,TROW
10138,2021-12-31,2022-06-30,2022-10-31,0.296,TROW
10138,2021-12-31,2022-09-30,2022-11-30,0.255,TROW
10138,2021-12-31,2022-09-30,2022-12-31,0.255,TROW
10145,2008-12-31,2009-09-30,2010-01-31,0.259,HON
10145,2009-12-31,2009-12-31,2010-02-28,0.253,HON
10145,2009-12-31,2009-12-31,2010-03-31,0.253,HON
10145,2009-12-31,2009-12-31,2010-04-30,0.253,HON
10145,2009-12-31,2010-03-31,2010-05-31,0.257,HON
10145,2009-12-31,2010-03-31,2010-06-30,0.257,HON
10145,2009-12-31,2010-03-31,2010-07-31,0.257,HON
10145,2009-12-31,2010-06-30,2010-08-31,0.258,HON
10145,2009-12-31,2010-06-30,2010-09-30,0.258,HON
