gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,actq,atq,ceqq,cibegniq,dlttq,lctq,lltq,revtq,oancfy,costat
007146,2014-11-30,2014,4,INDL,C,D,STD,MKC,579780206,USD,2014Q4,2014Q4,1416.2000,4414.3000,1792.2000,148.4000,1014.1000,1122.0000,1482.9000,1173.6000,503.6000,A
007146,2015-02-28,2015,1,INDL,C,D,STD,MKC,579780206,USD,2015Q1,2015Q1,1304.7000,4197.5000,1683.9000,71.7000,806.8000,1221.0000,1272.6000,1010.4000,95.9000,A
007146,2015-05-31,2015,2,INDL,C,D,STD,MKC,579780206,USD,2015Q2,2015Q2,1358.9000,4378.4000,1715.3000,85.5000,807.9000,1338.8000,1304.3000,1024.1000,185.9000,A
007146,2015-08-31,2015,3,INDL,C,D,STD,MKC,579780206,USD,2015Q3,2015Q3,1374.5000,4490.7000,1745.3000,95.7000,807.2000,1404.6000,1323.9000,1059.9000,316.6000,A
007146,2015-11-30,2015,4,INDL,C,D,STD,MKC,579780206,USD,2015Q4,2015Q4,1406.5000,4507.8000,1670.2000,149.2000,1052.7000,1240.2000,1580.7000,1201.9000,590.0000,A
007146,2016-02-29,2016,1,INDL,C,D,STD,MKC,579780206,USD,2016Q1,2016Q1,1306.2000,4400.1000,1710.2000,94.1000,1056.3000,1092.2000,1581.0000,1030.2000,77.9000,A
007146,2016-05-31,2016,2,INDL,C,D,STD,MKC,579780206,USD,2016Q2,2016Q2,1402.2000,4644.3000,1756.5000,93.8000,1055.2000,1270.7000,1600.1000,1063.3000,212.7000,A
007146,2016-08-31,2016,3,INDL,C,D,STD,MKC,579780206,USD,2016Q3,2016Q3,1468.0000,4716.5000,1757.4000,127.8000,1057.9000,1341.2000,1600.7000,1091.0000,322.4000,A
007146,2016-11-30,2016,4,INDL,C,D,STD,MKC,579780206,USD,2016Q4,2016Q4,1421.8000,4635.9000,1626.6000,155.3000,1054.0000,1422.7000,1575.1000,1227.0000,658.1000,A
007146,2017-02-28,2017,1,INDL,C,D,STD,MKC,579780206,USD,2017Q1,2017Q1,1385.1000,4751.1000,1719.2000,94.6000,803.5000,1738.4000,1281.1000,1043.7000,44.3000,A
007146,2017-05-31,2017,2,INDL,C,D,STD,MKC,579780206,USD,2017Q2,2017Q2,1425.9000,4872.1000,1798.1000,99.7000,804.3000,1801.4000,1261.3000,1114.3000,177.2000,A
007146,2017-08-31,2017,3,INDL,C,D,STD,MKC,579780206,USD,2017Q3,2017Q3,1642.6000,10381.7000,2521.6000,108.6000,4702.3000,1734.2000,6114.2000,1185.2000,303.0000,A
007146,2017-11-30,2017,4,INDL,C,D,STD,MKC,579780206,USD,2017Q4,2017Q4,1617.0000,10385.8000,2559.9000,176.1000,4443.9000,1947.3000,5867.6000,1490.9000,815.3000,A
007146,2018-02-28,2018,1,INDL,C,D,STD,MKC,579780206,USD,2018Q1,2018Q1,1606.0000,10363.0000,3060.2000,423.5000,4378.6000,1871.5000,5419.1000,1215.4000,-20.5000,A
007146,2018-05-31,2018,2,INDL,C,D,STD,MKC,579780206,USD,2018Q2,2018Q2,1564.2000,10383.8000,3028.5000,124.4000,4456.2000,1846.7000,5496.8000,1301.3000,234.9000,A
007146,2018-08-31,2018,3,INDL,C,D,STD,MKC,579780206,USD,2018Q3,2018Q3,1474.2000,10278.0000,3101.7000,175.1000,4269.8000,1855.1000,5310.9000,1318.2000,389.0000,A
007146,2018-11-30,2018,4,INDL,C,D,STD,MKC,579780206,USD,2018Q4,2018Q4,1479.9000,10256.4000,3170.9000,213.7000,4052.9000,2001.7000,5072.5000,1467.9000,821.2000,A
007146,2019-02-28,2019,1,INDL,C,D,STD,MKC,579780206,USD,2019Q1,2019Q1,1428.0000,10227.9000,3331.0000,148.5000,4034.0000,1829.1000,5056.1000,1231.5000,103.6000,A
007146,2019-05-31,2019,2,INDL,C,D,STD,MKC,579780206,USD,2019Q2,2019Q2,1473.1000,10236.7000,3370.9000,150.1000,3977.5000,1860.1000,4994.0000,1301.9000,314.2000,A
007146,2019-08-31,2019,3,INDL,C,D,STD,MKC,579780206,USD,2019Q3,2019Q3,1589.4000,10366.0000,3468.7000,192.2000,3843.1000,2030.4000,4855.0000,1329.2000,494.6000,A
